   freq [Hz]          Ohm  Phase [deg]
 8667.000000    20.373330    59.753923
 8668.000000    20.374190    59.755908
 8669.000000    20.373831    59.758644
 8670.000000    20.379160    59.761467
 8671.000000    20.381605    59.773226
 8672.000000    20.383937    59.754342
 8673.000000    20.385110    59.768568
 8674.000000    20.379943    59.760642
 8675.000000    20.389697    59.776320
 8676.000000    20.382028    59.766727
 8677.000000    20.388012    59.786596
 8678.000000    20.389703    59.800035
 8679.000000    20.396557    59.778690
 8680.000000    20.395262    59.781130
 8681.000000    20.396689    59.788491
 8682.000000    20.400055    59.767514
 8683.000000    20.396923    59.800948
 8684.000000    20.402824    59.765261
 8685.000000    20.397646    59.794662
 8686.000000    20.407126    59.798338
 8687.000000    20.407631    59.802833
 8688.000000    20.415449    59.765590
 8689.000000    20.407517    59.802059
 8690.000000    20.409094    59.784951
 8691.000000    20.418199    59.789672
 8692.000000    20.413004    59.806119
 8693.000000    20.419196    59.784007
 8694.000000    20.420044    59.800882
 8695.000000    20.422142    59.814549
 8696.000000    20.430852    59.787903
 8697.000000    20.429394    59.792680
 8698.000000    20.426354    59.783058
 8699.000000    20.424649    59.819358
 8700.000000    20.430606    59.791220
 8701.000000    20.432190    59.805891
 8702.000000    20.429738    59.822871
 8703.000000    20.429003    59.807661
 8704.000000    20.435980    59.829068
 8705.000000    20.434458    59.813203
 8706.000000    20.441430    59.834049
 8707.000000    20.436199    59.822645
 8708.000000    20.445856    59.825025
 8709.000000    20.447481    59.828792
 8710.000000    20.448841    59.818398
 8711.000000    20.452079    59.831198
 8712.000000    20.454162    59.813913
 8713.000000    20.453882    59.821067
 8714.000000    20.451990    59.833270
 8715.000000    20.459241    59.838423
 8716.000000    20.465058    59.833472
 8717.000000    20.456505    59.822213
 8718.000000    20.461463    59.837935
 8719.000000    20.466036    59.836616
 8720.000000    20.466422    59.840085
 8721.000000    20.463364    59.826705
 8722.000000    20.465596    59.844317
 8723.000000    20.467584    59.863779
 8724.000000    20.479304    59.855389
 8725.000000    20.474790    59.847402
 8726.000000    20.478700    59.862235
 8727.000000    20.485761    59.847258
 8728.000000    20.476624    59.852634
 8729.000000    20.475782    59.829477
 8730.000000    20.481371    59.878034
 8731.000000    20.480385    59.870723
 8732.000000    20.490328    59.867367
 8733.000000    20.487478    59.846981
 8734.000000    20.496073    59.871584
 8735.000000    20.487890    59.848949
 8736.000000    20.502077    59.864154
 8737.000000    20.497489    59.839554
 8738.000000    20.492816    59.865250
 8739.000000    20.500835    59.876767
 8740.000000    20.503049    59.855630
 8741.000000    20.502363    59.852950
 8742.000000    20.494623    59.900349
 8743.000000    20.517710    59.866341
 8744.000000    20.504197    59.871074
 8745.000000    20.508566    59.871329
 8746.000000    20.513615    59.861686
 8747.000000    20.511313    59.879125
 8748.000000    20.513426    59.864410
 8749.000000    20.509950    59.863824
 8750.000000    20.508261    59.905886
 8751.000000    20.527310    59.887596
 8752.000000    20.520617    59.888802
 8753.000000    20.524667    59.888438
 8754.000000    20.527204    59.885507
 8755.000000    20.527391    59.860572
 8756.000000    20.522422    59.893922
 8757.000000    20.528374    59.907084
 8758.000000    20.529897    59.878172
 8759.000000    20.535476    59.907059
 8760.000000    20.533188    59.902336
 8761.000000    20.543265    59.915008
 8762.000000    20.543499    59.873731
 8763.000000    20.541008    59.904581
 8764.000000    20.538488    59.889113
 8765.000000    20.541624    59.912978
 8766.000000    20.554016    59.916411
 8767.000000    20.548144    59.891366
 8768.000000    20.545170    59.905104
 8769.000000    20.553253    59.911597
 8770.000000    20.559080    59.925794
 8771.000000    20.560870    59.902386
 8772.000000    20.556748    59.898376
 8773.000000    20.557790    59.900469
 8774.000000    20.566255    59.908926
 8775.000000    20.554481    59.916459
 8776.000000    20.568911    59.897056
 8777.000000    20.568710    59.909147
 8778.000000    20.563745    59.906332
 8779.000000    20.572977    59.898258
 8780.000000    20.567884    59.916524
 8781.000000    20.575306    59.911507
 8782.000000    20.576401    59.920118
 8783.000000    20.576973    59.930681
 8784.000000    20.586909    59.902677
 8785.000000    20.567465    59.951494
 8786.000000    20.594877    59.953201
 8787.000000    20.597167    59.903213
 8788.000000    20.585523    59.937174
 8789.000000    20.581244    59.918404
 8790.000000    20.598177    59.922666
 8791.000000    20.583137    59.944077
 8792.000000    20.588015    59.922232
 8793.000000    20.593392    59.945530
 8794.000000    20.596239    59.942243
 8795.000000    20.587745    59.934187
 8796.000000    20.597583    59.946556
 8797.000000    20.601270    59.944914
 8798.000000    20.600361    59.936844
 8799.000000    20.592817    59.963694
 8800.000000    20.615067    59.970704
 8801.000000    20.615766    59.932428
 8802.000000    20.604499    59.957846
 8803.000000    20.617369    59.959272
 8804.000000    20.610411    59.967802
 8805.000000    20.625216    59.951840
 8806.000000    20.611544    59.964087
 8807.000000    20.618395    59.964444
 8808.000000    20.622640    59.982749
 8809.000000    20.625647    59.957024
 8810.000000    20.626099    59.967836
 8811.000000    20.625003    59.958957
 8812.000000    20.632267    59.968238
 8813.000000    20.632671    59.958345
 8814.000000    20.631083    59.967349
 8815.000000    20.637599    59.964014
 8816.000000    20.637286    59.977289
 8817.000000    20.641676    59.953166
 8818.000000    20.639927    59.980300
 8819.000000    20.640964    59.972409
 8820.000000    20.646662    59.974229
 8821.000000    20.643799    59.968932
 8822.000000    20.648727    59.975653
 8823.000000    20.643458    59.972310
 8824.000000    20.647010    59.986628
 8825.000000    20.651424    59.975705
 8826.000000    20.652118    59.994349
 8827.000000    20.655841    59.983822
 8828.000000    20.653708    59.985023
 8829.000000    20.666560    59.988204
 8830.000000    20.656492    59.970899
 8831.000000    20.659772    59.992298
 8832.000000    20.661854    59.997591
 8833.000000    20.672803    59.998667
 8834.000000    20.670335    59.995436
 8835.000000    20.672078    59.972059
 8836.000000    20.675584    60.008025
 8837.000000    20.673552    59.976949
 8838.000000    20.670437    60.007565
 8839.000000    20.680061    60.003418
 8840.000000    20.686017    59.997107
 8841.000000    20.675562    60.000659
 8842.000000    20.672809    59.984507
 8843.000000    20.684517    60.039885
 8844.000000    20.682058    60.017913
 8845.000000    20.689780    60.007331
 8846.000000    20.687825    60.020851
 8847.000000    20.692514    60.017252
 8848.000000    20.692046    60.000699
 8849.000000    20.694362    60.031068
 8850.000000    20.704007    60.021168
 8851.000000    20.702317    59.987001
 8852.000000    20.704820    60.015932
 8853.000000    20.697263    60.001703
 8854.000000    20.703387    60.026047
 8855.000000    20.706140    60.018295
 8856.000000    20.713972    60.035931
 8857.000000    20.708950    60.030367
 8858.000000    20.714133    60.003697
 8859.000000    20.712552    60.047394
 8860.000000    20.711357    60.011734
 8861.000000    20.719468    60.038619
 8862.000000    20.712105    60.043285
 8863.000000    20.726735    60.029894
 8864.000000    20.719403    60.018080
 8865.000000    20.723158    60.047703
 8866.000000    20.723620    60.026320
 8867.000000    20.728618    60.050925
 8868.000000    20.731682    60.022758
 8869.000000    20.726730    60.044790
 8870.000000    20.734770    60.056557
 8871.000000    20.738391    60.041458
 8872.000000    20.741543    60.022130
 8873.000000    20.732190    60.030235
 8874.000000    20.730447    60.039348
 8875.000000    20.736690    60.064412
 8876.000000    20.740719    60.053128
 8877.000000    20.741012    60.038796
 8878.000000    20.743834    60.070838
 8879.000000    20.746875    60.043451
 8880.000000    20.748574    60.068054
 8881.000000    20.749696    60.058367
 8882.000000    20.759810    60.045181
 8883.000000    20.748470    60.064959
 8884.000000    20.760384    60.061283
 8885.000000    20.749237    60.074099
 8886.000000    20.764865    60.080212
 8887.000000    20.768328    60.075755
 8888.000000    20.761316    60.052232
 8889.000000    20.769063    60.068887
 8890.000000    20.765667    60.066077
 8891.000000    20.766813    60.048468
 8892.000000    20.768374    60.080877
 8893.000000    20.778587    60.065841
 8894.000000    20.777721    60.061367
 8895.000000    20.773306    60.069694
 8896.000000    20.785271    60.066981
 8897.000000    20.780293    60.091208
 8898.000000    20.787691    60.066029
 8899.000000    20.781636    60.064470
 8900.000000    20.782452    60.108225
 8901.000000    20.786861    60.088192
 8902.000000    20.792202    60.095803
 8903.000000    20.794320    60.069155
 8904.000000    20.786716    60.077187
 8905.000000    20.781388    60.093266
 8906.000000    20.803239    60.084045
 8907.000000    20.790556    60.103410
 8908.000000    20.799545    60.066782
 8909.000000    20.806369    60.095754
 8910.000000    20.796210    60.075945
 8911.000000    20.809697    60.093828
 8912.000000    20.802311    60.081046
 8913.000000    20.806672    60.088488
 8914.000000    20.802131    60.118922
 8915.000000    20.816617    60.098238
 8916.000000    20.811127    60.108257
 8917.000000    20.817311    60.107732
 8918.000000    20.813896    60.107689
 8919.000000    20.817543    60.102736
 8920.000000    20.826996    60.118325
 8921.000000    20.823622    60.089650
 8922.000000    20.818404    60.092232
 8923.000000    20.818892    60.099847
 8924.000000    20.830217    60.129938
 8925.000000    20.827593    60.099156
 8926.000000    20.830188    60.094279
 8927.000000    20.831319    60.124078
 8928.000000    20.840210    60.097328
 8929.000000    20.840635    60.092128
 8930.000000    20.832152    60.107211
 8931.000000    20.838174    60.103745
 8932.000000    20.846990    60.098978
 8933.000000    20.835393    60.118671
 8934.000000    20.840501    60.117236
 8935.000000    20.845657    60.136025
 8936.000000    20.852227    60.131892
 8937.000000    20.847214    60.124908
 8938.000000    20.863654    60.130149
 8939.000000    20.843410    60.104935
 8940.000000    20.856710    60.144563
 8941.000000    20.861507    60.116642
 8942.000000    20.852557    60.116960
 8943.000000    20.856730    60.137053
 8944.000000    20.862045    60.127374
 8945.000000    20.868635    60.151377
 8946.000000    20.866810    60.108518
 8947.000000    20.868377    60.139590
 8948.000000    20.873673    60.129169
 8949.000000    20.875807    60.110349
 8950.000000    20.870406    60.137906
 8951.000000    20.873541    60.129273
 8952.000000    20.876337    60.134740
 8953.000000    20.883171    60.148675
 8954.000000    20.880477    60.132383
 8955.000000    20.882314    60.136062
 8956.000000    20.887141    60.155493
 8957.000000    20.881384    60.147225
 8958.000000    20.890155    60.144636
 8959.000000    20.889762    60.154553
 8960.000000    20.893216    60.157971
 8961.000000    20.891505    60.144694
 8962.000000    20.893284    60.169425
 8963.000000    20.905761    60.148651
 8964.000000    20.899568    60.161275
 8965.000000    20.906746    60.153364
 8966.000000    20.905305    60.149591
 8967.000000    20.912661    60.150578
 8968.000000    20.899136    60.140987
 8969.000000    20.911949    60.176307
